laboratorios Laproff -  -  - Antioquia
GFB PRO 300 (CN018022)
Historial de alarmas

'Rango : 'Por tiempo:' (01-29-2025 05:47:34 ... 02-05-2025 06:47:34)
'Filtro :   usuarios = 'Todos los usuarios'  alarmas = 'Todas las alarmas'  tipos = 'Alarma entrante' 'Conf entrante.' 'Alarmas pendientes' 'Conf saliente.'

Tiempo ,Tipo de alarma,Número,Alarma
02-04-2025 22:17:17,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:17,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:50,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:17:50,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:17:56,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:56,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:58,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:17:58,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:17:58,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:17:58,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:20,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:18:20,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:18:32,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:32,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:34,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:18:34,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:18:35,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:18:35,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:50,'Alarma entrante,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:20:50,'Alarma entrante,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:20:56,'Conf entrante.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:56,'Conf entrante.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:57,'Conf saliente.,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-04-2025 22:20:57,'Alarmas pendientes,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030)
02-04-2025 22:20:57,'Alarmas pendientes,'167 - 1,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - VALOR REAL <MIN
02-04-2025 22:20:57,'Conf saliente.,'167,'PRESIÓN DE SUMINISTRO DE AIRE COMPRIMIDO (P000030) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:07:10,'Alarma entrante,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-04-2025 23:07:10,'Alarma entrante,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-04-2025 23:07:20,'Alarma entrante,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
02-04-2025 23:07:20,'Alarma entrante,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-04-2025 23:07:50,'Conf entrante.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:07:50,'Conf entrante.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:07:50,'Conf entrante.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:07:50,'Conf entrante.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:07:54,'Alarma entrante,'155,'VÁLVULA DE CARGA (V203010)
02-04-2025 23:07:54,'Alarma entrante,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-04-2025 23:08:10,'Alarmas pendientes,'154,'VÁLVULA DE DESCARGA LATERAL (K202030)
02-04-2025 23:08:10,'Alarmas pendientes,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-04-2025 23:08:16,'Alarmas pendientes,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020)
02-04-2025 23:08:16,'Alarmas pendientes,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040)
02-04-2025 23:08:18,'Conf entrante.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:18,'Conf entrante.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:20,'Alarmas pendientes,'155,'VÁLVULA DE CARGA (V203010)
02-04-2025 23:08:20,'Alarmas pendientes,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-04-2025 23:08:21,'Conf saliente.,'154 - 2,'VÁLVULA DE DESCARGA LATERAL (K202030) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:21,'Conf saliente.,'98,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:21,'Conf saliente.,'154,'VÁLVULA DE DESCARGA LATERAL (K202030) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:21,'Conf saliente.,'98 - 5,'MONITOREO ELECTROSTÁTICO (E205020 / E205040) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: ENVASE DE PRODUCTO (E205020) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:21,'Conf saliente.,'155,'VÁLVULA DE CARGA (V203010) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:08:21,'Conf saliente.,'155 - 2,'VÁLVULA DE CARGA (V203010) - FALLO DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:20:14,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
02-04-2025 23:20:14,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
02-04-2025 23:20:27,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:20:27,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:20:35,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
02-04-2025 23:20:35,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
02-04-2025 23:20:38,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:20:38,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-04-2025 23:26:02,'Alarma entrante,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
02-04-2025 23:26:02,'Alarma entrante,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX
02-04-2025 23:27:08,'Conf entrante.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:27:08,'Conf entrante.,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:27:09,'Alarmas pendientes,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
02-04-2025 23:27:09,'Alarmas pendientes,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX
02-04-2025 23:27:38,'Conf saliente.,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:27:38,'Conf saliente.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:28:37,'Alarma entrante,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
02-04-2025 23:28:37,'Alarma entrante,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX
02-04-2025 23:28:44,'Conf entrante.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:28:44,'Conf entrante.,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:28:46,'Alarmas pendientes,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX
02-04-2025 23:28:46,'Alarmas pendientes,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510)
02-04-2025 23:28:47,'Conf saliente.,'214 - 3,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:28:47,'Conf saliente.,'214,'PRESIÓN DE AIRE ATOMIZANTE (P301510) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:33:41,'Alarma entrante,'130,'DP PRODUCTO (PD200130)
02-04-2025 23:33:41,'Alarma entrante,'130 - 3,'DP PRODUCTO (PD200130) - VALOR REAL> MAX
02-04-2025 23:34:01,'Conf entrante.,'130 - 3,'DP PRODUCTO (PD200130) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:34:01,'Conf entrante.,'130,'DP PRODUCTO (PD200130) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:34:02,'Alarmas pendientes,'130 - 3,'DP PRODUCTO (PD200130) - VALOR REAL> MAX
02-04-2025 23:34:02,'Alarmas pendientes,'130,'DP PRODUCTO (PD200130)
02-04-2025 23:34:03,'Conf saliente.,'130,'DP PRODUCTO (PD200130) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:34:03,'Conf saliente.,'130 - 3,'DP PRODUCTO (PD200130) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-04-2025 23:45:54,'Alarma entrante,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245)
02-04-2025 23:45:54,'Alarma entrante,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-04-2025 23:45:54,'Alarma entrante,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-04-2025 23:45:54,'Alarma entrante,'501,'TAPA DEL MOLINO SECO (G501244)
02-04-2025 23:46:57,'Conf entrante.,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:46:57,'Conf entrante.,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-04-2025 23:46:57,'Conf entrante.,'501,'TAPA DEL MOLINO SECO (G501244) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:46:57,'Conf entrante.,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-04-2025 23:46:59,'Alarmas pendientes,'501,'TAPA DEL MOLINO SECO (G501244)
02-04-2025 23:46:59,'Alarmas pendientes,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245)
02-04-2025 23:46:59,'Alarmas pendientes,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-04-2025 23:46:59,'Alarmas pendientes,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-04-2025 23:47:01,'Conf saliente.,'501,'TAPA DEL MOLINO SECO (G501244) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:47:01,'Conf saliente.,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-04-2025 23:47:01,'Conf saliente.,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:47:01,'Conf saliente.,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-04-2025 23:58:47,'Alarma entrante,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
02-04-2025 23:58:47,'Alarma entrante,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
02-04-2025 23:58:52,'Conf entrante.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
02-04-2025 23:58:52,'Conf entrante.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-05-2025 00:05:08,'Alarma entrante,'195,'TASA DE ASPERSIÓN (F301030)
02-05-2025 00:05:08,'Alarma entrante,'195 - 1,'TASA DE ASPERSIÓN (F301030) - VALOR REAL <MIN
02-05-2025 00:05:40,'Conf entrante.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:05:40,'Conf entrante.,'195 - 1,'TASA DE ASPERSIÓN (F301030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-05-2025 00:05:55,'Alarmas pendientes,'195,'TASA DE ASPERSIÓN (F301030)
02-05-2025 00:05:55,'Alarmas pendientes,'195 - 1,'TASA DE ASPERSIÓN (F301030) - VALOR REAL <MIN
02-05-2025 00:05:58,'Conf saliente.,'195 - 1,'TASA DE ASPERSIÓN (F301030) - VALOR REAL <MIN - por linaro (Lina Rios Otalvaro)
02-05-2025 00:05:58,'Conf saliente.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:06:14,'Alarma entrante,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX
02-05-2025 00:06:14,'Alarma entrante,'195,'TASA DE ASPERSIÓN (F301030)
02-05-2025 00:06:43,'Conf entrante.,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-05-2025 00:06:43,'Conf entrante.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:08,'Alarmas pendientes,'195,'TASA DE ASPERSIÓN (F301030)
02-05-2025 00:09:08,'Alarmas pendientes,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX
02-05-2025 00:09:15,'Conf saliente.,'195 - 3,'TASA DE ASPERSIÓN (F301030) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:15,'Conf saliente.,'195,'TASA DE ASPERSIÓN (F301030) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:17,'Alarmas pendientes,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX
02-05-2025 00:09:17,'Alarmas pendientes,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510)
02-05-2025 00:09:24,'Conf saliente.,'41 - 3,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - VALOR REAL> MAX - por linaro (Lina Rios Otalvaro)
02-05-2025 00:09:24,'Conf saliente.,'41,'TEMPERATURA DE DESHUMIDIFICACIÓN (T101510) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:19:08,'Alarma entrante,'498 - 1,'TUBO DEL MOLINO SECO (G501243) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:19:08,'Alarma entrante,'498,'TUBO DEL MOLINO SECO (G501243)
02-05-2025 00:19:13,'Alarma entrante,'495,'MOLINO SECO (F501001)
02-05-2025 00:19:13,'Alarma entrante,'495 - 5,'MOLINO SECO (F501001) - MOTOR DE TIEMPO FC LISTO
02-05-2025 00:19:24,'Alarma entrante,'499,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540)
02-05-2025 00:19:24,'Alarma entrante,'499 - 2,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-05-2025 00:21:02,'Conf entrante.,'495 - 5,'MOLINO SECO (F501001) - MOTOR DE TIEMPO FC LISTO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:02,'Conf entrante.,'499 - 2,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:02,'Conf entrante.,'499,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:02,'Conf entrante.,'498 - 1,'TUBO DEL MOLINO SECO (G501243) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:02,'Conf entrante.,'495,'MOLINO SECO (F501001) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:02,'Conf entrante.,'498,'TUBO DEL MOLINO SECO (G501243) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:03,'Alarmas pendientes,'498,'TUBO DEL MOLINO SECO (G501243)
02-05-2025 00:21:03,'Alarmas pendientes,'495 - 5,'MOLINO SECO (F501001) - MOTOR DE TIEMPO FC LISTO
02-05-2025 00:21:03,'Alarmas pendientes,'495,'MOLINO SECO (F501001)
02-05-2025 00:21:03,'Alarmas pendientes,'498 - 1,'TUBO DEL MOLINO SECO (G501243) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:21:08,'Conf saliente.,'495 - 5,'MOLINO SECO (F501001) - MOTOR DE TIEMPO FC LISTO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:08,'Conf saliente.,'498,'TUBO DEL MOLINO SECO (G501243) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:08,'Conf saliente.,'498 - 1,'TUBO DEL MOLINO SECO (G501243) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:21:08,'Conf saliente.,'495,'MOLINO SECO (F501001) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:22:25,'Alarma entrante,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245)
02-05-2025 00:22:25,'Alarma entrante,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:23:26,'Conf entrante.,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:23:26,'Conf entrante.,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:23:29,'Alarmas pendientes,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245)
02-05-2025 00:23:29,'Alarmas pendientes,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:23:33,'Conf saliente.,'502,'ALOJAMIENTO DEL MOLINO SECO (G501245) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:23:33,'Conf saliente.,'502 - 1,'ALOJAMIENTO DEL MOLINO SECO (G501245) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:24:01,'Alarmas pendientes,'499,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540)
02-05-2025 00:24:01,'Alarmas pendientes,'499 - 2,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO
02-05-2025 00:24:08,'Conf saliente.,'499 - 2,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: CERRADO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:24:08,'Conf saliente.,'499,'BANDEJA DE DESCARGA DEL CUBO DE BUFFER (K600540) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:24:45,'Alarma entrante,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:24:45,'Alarma entrante,'501,'TAPA DEL MOLINO SECO (G501244)
02-05-2025 00:26:13,'Conf entrante.,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:26:13,'Conf entrante.,'501,'TAPA DEL MOLINO SECO (G501244) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:26:15,'Alarmas pendientes,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR
02-05-2025 00:26:15,'Alarmas pendientes,'501,'TAPA DEL MOLINO SECO (G501244)
02-05-2025 00:26:25,'Conf saliente.,'501,'TAPA DEL MOLINO SECO (G501244) - por linaro (Lina Rios Otalvaro)
02-05-2025 00:26:25,'Conf saliente.,'501 - 1,'TAPA DEL MOLINO SECO (G501244) - FALLA DE SEÑAL DE RETROALIMENTACIÓN: EN EL LUGAR - por linaro (Lina Rios Otalvaro)
02-05-2025 00:40:53,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
02-05-2025 00:40:53,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
02-05-2025 00:41:47,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:41:47,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:41:49,'Alarmas pendientes,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
02-05-2025 00:41:49,'Alarmas pendientes,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
02-05-2025 00:41:50,'Conf saliente.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-05-2025 00:41:50,'Conf saliente.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-05-2025 02:12:30,'Alarma entrante,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA
02-05-2025 02:12:30,'Alarma entrante,'165,'SUMINISTRO 2
02-05-2025 02:12:41,'Conf entrante.,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA - por linaro (Lina Rios Otalvaro)
02-05-2025 02:12:41,'Conf entrante.,'165,'SUMINISTRO 2 - por linaro (Lina Rios Otalvaro)
02-05-2025 02:28:52,'Alarmas pendientes,'165,'SUMINISTRO 2
02-05-2025 02:28:52,'Alarmas pendientes,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA
02-05-2025 02:28:56,'Conf saliente.,'165,'SUMINISTRO 2 - por pruebaOQ (Prueba Validacion)
02-05-2025 02:28:56,'Conf saliente.,'165 - 1,'SUMINISTRO 2 - PARADA DE EMERGENCIA ACTIVADA - por pruebaOQ (Prueba Validacion)
02-05-2025 03:26:18,'Alarma entrante,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO
02-05-2025 03:26:18,'Alarma entrante,'173,'MEDIDA DE HUMEDAD DE PRODUCTO
02-05-2025 03:26:35,'Conf entrante.,'173 - 4,'MEDIDA DE HUMEDAD DE PRODUCTO - ERROR EN NÚMERO DE PRODUCTO - por linaro (Lina Rios Otalvaro)
02-05-2025 03:26:35,'Conf entrante.,'173,'MEDIDA DE HUMEDAD DE PRODUCTO - por linaro (Lina Rios Otalvaro)
